mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0.6421788215637207,0.015052853733701747,0.005315613746643066,0.007004209000897613,0.05,435,"{'learning_rate': np.float64(0.05), 'n_estimators': np.int64(435)}",0.7320006312633227,0.7057056355520707,0.5789004030776543,0.5891889357653401,0.5350297924734209,0.7479632783367722,0.4063610099581455,0.7184811068942059,0.5698256611767113,0.7475304843676367,0.6330986938865281,0.10887079960682895,32,0.9128104147932865,0.9140260691850884,0.917736880045931,0.9050828640865105,0.9150579429894188,0.9100349284778302,0.9124705760813797,0.9159287508585023,0.9159279868509557,0.9133955361470063,0.913247194951591,0.003408973251926455
0.7025240898132324,0.018257743956238064,0.0018661022186279297,0.004966193312953582,0.05,470,"{'learning_rate': np.float64(0.05), 'n_estimators': np.int64(470)}",0.7288904318785783,0.7039649030329245,0.5766665906313064,0.5859879321413326,0.53604480199207,0.7474585468636645,0.40464700718042257,0.7157053845924477,0.5657036162400448,0.7441459028686057,0.6309215117421397,0.10860015337106423,34,0.9178214839741724,0.918443386060143,0.9222773801134907,0.9115128403859544,0.9207181438121967,0.9163156471287779,0.9176015295032312,0.9212974413773334,0.920552635025008,0.9184035724275534,0.9184944059807861,0.002934269448301022
0.07375421524047851,0.0075087786933202595,0.001853346824645996,0.004928277669043695,0.09,50,"{'learning_rate': np.float64(0.09), 'n_estimators': np.int64(50)}",0.7584929311931352,0.6955578632156959,0.6520658188717379,0.5746090916059943,0.5594047815325411,0.7302282825889073,0.3847281941407191,0.6911325157572701,0.5746508690399944,0.7825871818745544,0.640345752982055,0.1133861477198472,20,0.796887076531569,0.7952400341659247,0.802981913541581,0.7957358771266224,0.8041084280519256,0.7901503104051633,0.8066564217437153,0.7996262537659864,0.8031044330333693,0.7840948547073447,0.7978585603073202,0.006591804260034048
0.12691526412963866,0.010147941474254433,0.00025827884674072265,0.000774836540222168,0.09,85,"{'learning_rate': np.float64(0.09), 'n_estimators': np.int64(85)}",0.7635217808035616,0.7128406586496532,0.6507536051311382,0.5815440262638044,0.5649094007863684,0.7531264411574611,0.40648211613171137,0.7244749659760485,0.585621895725311,0.7915490727977562,0.6534823963422813,0.11327192683777362,3,0.8350951242836168,0.8432411618523048,0.840864946345191,0.8337382250132827,0.840430285747971,0.8312134196161566,0.8428071459156925,0.8447314297568177,0.8437152682207445,0.8290220889435158,0.8384859095695294,0.005418206172825112
0.17952332496643067,0.007694054798731216,0.0019346714019775391,0.004731244540620457,0.09,120,"{'learning_rate': np.float64(0.09), 'n_estimators': np.int64(120)}",0.7594075587637426,0.7132362321808854,0.6395549753721372,0.5920104391348082,0.5707274705950807,0.7636495750288372,0.416992723500778,0.7445410222741249,0.5846255112002106,0.7899855084317542,0.6574731016482359,0.11188510721936298,1,0.8648478949201981,0.8697153739341452,0.8622631691327806,0.8583745733190764,0.8632623334300557,0.8616525986131113,0.8657211622840304,0.8705020163507227,0.8701018347254728,0.8582076016978649,0.8644648558407457,0.004335468242992901
0.22946038246154785,0.009600071144564544,0.005214405059814453,0.007073630694685818,0.09,155,"{'learning_rate': np.float64(0.09), 'n_estimators': np.int64(155)}",0.7490391844731422,0.7068304726621075,0.6362155861505387,0.5853869687617068,0.5714420618711942,0.7678719228520935,0.41670784954386164,0.7428977106336115,0.5812993302039098,0.7762880945541298,0.6533979181706295,0.11003484669775922,4,0.8841149158699657,0.8893129569050066,0.8844756467228618,0.8761128396726124,0.8811370966906168,0.8797204956043144,0.8820192401011022,0.8862317094254732,0.8854554381415103,0.8792634288094293,0.8827843767942893,0.0036859811933783997
0.27685227394104006,0.010820560825577539,0.004804420471191406,0.007349465605938313,0.09,190,"{'learning_rate': np.float64(0.09), 'n_estimators': np.int64(190)}",0.7437895197672666,0.6971407926618661,0.6356390955296359,0.580928970608097,0.5750146855579543,0.7692114913177005,0.42070153125833876,0.7390423917541467,0.5733162331121828,0.7710232278655541,0.6505807939432743,0.10810177239121348,8,0.8990716573866345,0.9035657135196697,0.9010968641013228,0.8931696124037233,0.8961002263879126,0.8958577520881055,0.8952882359173236,0.8993564222405217,0.9013932672682814,0.895693742883498,0.8980593494196993,0.003150215879313413
0.3326106071472168,0.013737669771884165,0.0013326406478881836,0.003997921943664551,0.09,225,"{'learning_rate': np.float64(0.09), 'n_estimators': np.int64(225)}",0.7334848422295683,0.6979825439819708,0.6252397686855502,0.5765883534682126,0.5659096908554433,0.7678011871915353,0.4218889250645753,0.7343922705829715,0.5646000936590411,0.7562642194504028,0.6444151895169271,0.1066080330958071,15,0.9108082357497806,0.9157983077280191,0.9140769942766229,0.9052847525540068,0.9081743198096098,0.9077460989477663,0.9080051987146187,0.9123951755587293,0.9127125330599088,0.9085767576498007,0.9103578374048862,0.0031521629540026803
0.38319103717803954,0.012466903843576408,0.003334331512451172,0.005782562590757739,0.09,260,"{'learning_rate': np.float64(0.09), 'n_estimators': np.int64(260)}",0.727037418898719,0.6951578216793226,0.6165023571621197,0.5670224520376996,0.5550930009530196,0.7676213805358724,0.4254472330205227,0.7293086567951204,0.5576757005331037,0.7533642611586681,0.6394230282774168,0.10659573987158641,22,0.9221926050691149,0.9241897110862783,0.9251399556344878,0.9162972335384043,0.9176717739808644,0.9203809462978733,0.9199718680728963,0.9233995496223781,0.9233041643154376,0.9197556054957144,0.921230341311345,0.0027468916607814382
0.44782180786132814,0.009573477681958011,0.00207364559173584,0.0049058219136444425,0.09,295,"{'learning_rate': np.float64(0.09), 'n_estimators': np.int64(295)}",0.7199621284557314,0.6888367645569645,0.6130861867004062,0.5684887209679195,0.5405378342061448,0.7660947353122801,0.4246663825232545,0.725904257413916,0.5614508574591722,0.7506575091412697,0.6359685376737059,0.1060237832414949,29,0.9317326029055519,0.9324653103631168,0.933236793039304,0.9263348421313897,0.927151794331613,0.929100499592868,0.9297145723670256,0.9323943481885066,0.9309637966179388,0.9286335459378515,0.9301728105475165,0.0022410509557048383
0.49728248119354246,0.012757268962779301,0.00047299861907958987,0.0008465360417742795,0.09,330,"{'learning_rate': np.float64(0.09), 'n_estimators': np.int64(330)}",0.7155959407197733,0.6831246527582018,0.6050835064618406,0.5676455798121127,0.5319297914976568,0.766561522018196,0.426480532981536,0.7223351885617635,0.5541298123822891,0.7469448788357791,0.6319831406029149,0.10595453569714465,33,0.9383349337775194,0.9393290533441493,0.9407834175796047,0.9333256291464651,0.9356727726554063,0.9359808550813186,0.9377650184391307,0.9388630819796683,0.9375673249740843,0.9365946729921105,0.9374216759969458,0.0020146052971104014
0.5307951927185058,0.006300560791927513,0.0022486209869384765,0.004484672727852776,0.09,365,"{'learning_rate': np.float64(0.09), 'n_estimators': np.int64(365)}",0.7109629126999111,0.6781021143128192,0.594607328097134,0.5626140542940408,0.5235459885895337,0.7641942689004847,0.4218195789663587,0.7207068360306753,0.5493279934020493,0.7406271206475643,0.626650819594057,0.10686620236083887,37,0.9443300358218409,0.9450601045766307,0.9467327709700065,0.9398029115416497,0.9430651959725198,0.9433057120780142,0.9442631088929413,0.9444843624444725,0.9442543721236616,0.9444018850539331,0.9439700459475672,0.001679086237680692
0.5853103876113892,0.010720100465720838,0.0022702693939208986,0.004774301159505195,0.09,400,"{'learning_rate': np.float64(0.09), 'n_estimators': np.int64(400)}",0.705891722747567,0.6729841107306396,0.5936259000211559,0.5622032416421541,0.526047337456064,0.763690039783047,0.4268122639430202,0.7169483291582908,0.5483383452890493,0.7396366884690964,0.6256177979240084,0.10466513561009606,38,0.9498063478110513,0.9506440338322785,0.9508623971579943,0.9461476518136437,0.9487709086808336,0.9492720432633603,0.9505331265165188,0.9506213358386393,0.9496339383857835,0.9498695728431084,0.9496161356143211,0.0013200363034946145
0.6510314226150513,0.03395430004881059,0.00037493705749511717,0.0007520976654345049,0.09,435,"{'learning_rate': np.float64(0.09), 'n_estimators': np.int64(435)}",0.7057282387850635,0.665087234728813,0.5905588209904296,0.5565394213778938,0.5239908734779408,0.7637775511873712,0.43115273595248527,0.7168249028292967,0.5466515224484794,0.733543817559325,0.6233855119337097,0.10361558088571658,41,0.9541919413555998,0.9541178879062377,0.9553000999663129,0.9523937675710498,0.9535981397941479,0.95418132256561,0.9550633784579955,0.9551754971026979,0.9554018421122339,0.9555671068929681,0.9544990983724853,0.0009464624519396978
0.6691487789154053,0.008791479906306054,0.0002743244171142578,0.0008229732513427734,0.09,470,"{'learning_rate': np.float64(0.09), 'n_estimators': np.int64(470)}",0.7042656215896144,0.6636757126846814,0.5870456200991655,0.553646484038907,0.5217776743323845,0.7640736717081033,0.4307048205370294,0.7140696582915853,0.5405255201171897,0.7306025135721954,0.6210387296970856,0.1039817177107421,46,0.9591571891541897,0.9582537460169789,0.9594411695761558,0.9571054516468626,0.9585541047471007,0.9584466852695156,0.9587871314430292,0.9587113385451722,0.9593475229175491,0.9594123429168887,0.9587216682233441,0.0006719582427961506
0.07612442970275879,0.008036998090070755,0.0011059761047363282,0.0011635061597797193,0.13,50,"{'learning_rate': np.float64(0.13), 'n_estimators': np.int64(50)}",0.7550965753673184,0.7039745127676952,0.6201751042557992,0.6064693501404517,0.5590265982934898,0.7395356177962482,0.39105341001968863,0.7168136896608497,0.5800388759313906,0.7806269713557636,0.6452810705588695,0.11237813573037796,13,0.8308273959077664,0.820616632279376,0.8278275801108441,0.823551667597946,0.8316355512140007,0.8235848554388793,0.8331447161871961,0.8301005726636791,0.8346404407055603,0.823130092594894,0.8279059504700141,0.0046221198420142665
0.1230243444442749,0.005833376770177107,0.0007893085479736328,0.0009673177002861412,0.13,85,"{'learning_rate': np.float64(0.13), 'n_estimators': np.int64(85)}",0.7455064316514322,0.7095725103315091,0.6295174294512828,0.606682464468326,0.5669618127249108,0.7574855661033397,0.39710203221878093,0.7421608623980502,0.5870381215350444,0.7793294438624666,0.6521356674745143,0.11247688367887568,6,0.8673598457485359,0.8692392878650923,0.8581381214777085,0.8593432408249034,0.8681846498161296,0.8613486024034197,0.8637102934086931,0.8696269073554872,0.8663667770261203,0.8643837034150645,0.8647701429341155,0.0038844640121862093
0.17634472846984864,0.01628368282770411,0.0006014823913574219,0.0009187795621892919,0.13,120,"{'learning_rate': np.float64(0.13), 'n_estimators': np.int64(120)}",0.7305635377822369,0.7040967348404972,0.6316113411474151,0.5975870729270454,0.5638465535122394,0.7591994517866802,0.3995614020433591,0.7387269200987849,0.5811954490191049,0.7675184866830016,0.6473906949840365,0.10996257025431962,10,0.8956906622662661,0.8980405259232979,0.8933521428100206,0.8824407412939944,0.8906169625207851,0.8880311034270474,0.8893435753657228,0.8951532597623432,0.8904509952396554,0.8888162200307788,0.8911936188639913,0.0042896922441790514
0.2260748863220215,0.012421769487425516,0.0002004861831665039,0.0006014585494995118,0.13,155,"{'learning_rate': np.float64(0.13), 'n_estimators': np.int64(155)}",0.7173550470591876,0.6981002744425646,0.621987870385259,0.5973596186840108,0.5514128292992184,0.7594228608241328,0.3986838655016016,0.7362388376768283,0.5650759321294959,0.7583610400521563,0.6403998176054455,0.10987644628490816,19,0.914048119069139,0.9138316262429863,0.912287462678345,0.901155206800743,0.9122714324342175,0.9069909954000502,0.9112926635622849,0.910988431238684,0.910151897298575,0.9080437627654812,0.9101061597490506,0.0036760060837104022
0.276867151260376,0.011230445553463938,0.004581546783447266,0.005839084475116917,0.13,190,"{'learning_rate': np.float64(0.13), 'n_estimators': np.int64(190)}",0.7068689471603286,0.6869744559547855,0.6048686239523706,0.5916826319417982,0.558240418859214,0.7571528918285548,0.3945287550197921,0.724710545374524,0.5553747511911258,0.7508371353253109,0.6331239156607804,0.10819508906240961,31,0.9301061778846489,0.9279148581817447,0.9270770278821878,0.9169674050743882,0.9251548376841221,0.9245014800650327,0.9258735196214916,0.9278360692207736,0.9250172080356162,0.9248704176403548,0.925531900129036,0.0033116885284032982
0.3284512281417847,0.006479689479816571,0.0020818710327148438,0.004723816837712728,0.13,225,"{'learning_rate': np.float64(0.13), 'n_estimators': np.int64(225)}",0.696706629026048,0.6752182694057843,0.5926277863401559,0.5866951799683346,0.536948692042243,0.7586556472841491,0.40042190720786075,0.7233856529253999,0.5510385334751864,0.7455345092106695,0.6267232806885831,0.10764758497470267,36,0.9405576789800101,0.9398881174508216,0.9385515606336935,0.9322655263437659,0.9358059014151908,0.9349791012763682,0.9366767347880222,0.9380458584848298,0.935884424348448,0.9373829130268755,0.9370037816748026,0.0023220700935797913
0.37695941925048826,0.006743742379686133,0.0007261514663696289,0.0012017758789935147,0.13,260,"{'learning_rate': np.float64(0.13), 'n_estimators': np.int64(260)}",0.6882210688621274,0.6691476613817626,0.5938228176576286,0.5865605004175333,0.5196610528440904,0.7559444799661845,0.39753835941402416,0.7220034462051119,0.5482475712796246,0.7419990739559408,0.6223146031984028,0.10830251778097036,44,0.9492853439158404,0.9482805692417062,0.947064435103632,0.9408522097153527,0.9455932362586603,0.9449425842624097,0.946432383514165,0.9474509383295303,0.9448768390185545,0.9464373988412783,0.9461215938201128,0.0022024524445401904
0.4368736982345581,0.015690455739569918,0.001931142807006836,0.00473221288461535,0.13,295,"{'learning_rate': np.float64(0.13), 'n_estimators': np.int64(295)}",0.6835922010251652,0.660091587537335,0.5933957290653469,0.5799873981079765,0.5119308165100938,0.7526720675735014,0.40592786247961055,0.7209087121472919,0.5450937398859255,0.7360739587361582,0.6189674073068405,0.1059829337077721,47,0.9561721660013803,0.955794535346242,0.9542224394265144,0.9501018939376771,0.9531630723318266,0.9523617995849715,0.9538367561348214,0.9545173046362269,0.9525945574692917,0.9536220061612948,0.9536386531030245,0.0016635566066554928
0.48653459548950195,0.008934065122382397,0.0009026527404785156,0.0011391255828134504,0.13,330,"{'learning_rate': np.float64(0.13), 'n_estimators': np.int64(330)}",0.6812214199011695,0.6549291933546301,0.5878163239919836,0.5729255749700917,0.50406687534219,0.7500886944256819,0.40195482013877826,0.7188809572795968,0.5398560954028,0.7330091957042083,0.614474915051113,0.107141710552344,49,0.9627302125344379,0.9613470612160362,0.960232758587875,0.9565703467466662,0.9591723422949789,0.9600776408802074,0.9593956977492958,0.9596306009268957,0.9600368960636159,0.9602612169282113,0.9599454773928221,0.0014939171036513327
0.5349510431289672,0.019981942308095607,0.0004009246826171875,0.0008018493935905328,0.13,365,"{'learning_rate': np.float64(0.13), 'n_estimators': np.int64(365)}",0.6797085919754529,0.6523363899261019,0.5853870852768142,0.5687430072776857,0.5001653129585004,0.7481684409987429,0.3966953073154179,0.7205079115612426,0.5363910463639208,0.7248072923190367,0.6112910385972916,0.1078920684525438,53,0.966731260239341,0.9669773068288827,0.9658523613432736,0.9632533245642348,0.9644025615112207,0.9653601259051655,0.9644342978686959,0.9646615699100126,0.9649425309539421,0.9654637400460404,0.9652079079170809,0.0010673179935523282
